접근수단,시군구_격자,행정동_격자,중분류,평균_H3SFCA,중앙값_H3SFCA,격자수,평균_접근가능가맹점수
대중교통,관악구,난향동,관광지,7.43364392793671e-05,7.47506426565507e-05,80,6.3125
대중교통,관악구,난향동,미술,0.0011135808904964573,0.0011198962725420254,80,92.0875
대중교통,관악구,난향동,스포츠관람,1.0930451109883283e-05,1.0930451109883283e-05,29,1.0
대중교통,관악구,남현동,공연,0.0009088968336122888,0.0006456054202540642,230,14.256521739130434
대중교통,관악구,남현동,관광지,9.390206192093063e-05,9.25527513833038e-05,162,3.185185185185185
대중교통,관악구,남현동,미술,0.0017792995560002385,0.001809376463088038,207,60.97584541062802
대중교통,관악구,대학동,공연,0.00039028742198388307,0.0002716925577875099,144,11.9375
대중교통,관악구,대학동,관광지,7.535989844972859e-05,7.650190595890633e-05,169,4.088757396449704
대중교통,관악구,대학동,미술,0.0012121191754488143,0.001228914982510469,285,49.64561403508772
대중교통,관악구,미성동,공연,0.00015464688020400052,0.00014963591413418633,135,15.503703703703703
대중교통,관악구,미성동,관광지,7.577089622618604e-05,7.60490113519152e-05,135,9.814814814814815
대중교통,관악구,미성동,미술,0.0011478867294815902,0.001149920726970291,135,126.74814814814815
대중교통,관악구,미성동,스포츠관람,1.0930451109883283e-05,1.0930451109883283e-05,119,1.0
대중교통,관악구,보라매동,공연,0.00022013600159809777,0.00022687541931094949,72,21.86111111111111
대중교통,관악구,보라매동,관광지,7.693033708332827e-05,7.667656054676818e-05,72,9.902777777777779
대중교통,관악구,보라매동,미술,0.0012358314236362784,0.0012379841406496169,72,136.29166666666666
대중교통,관악구,보라매동,스포츠관람,1.0930451109883283e-05,1.0930451109883283e-05,50,1.0
대중교통,관악구,삼성동,공연,0.00015013626766944397,0.0001303360484291682,243,7.2633744855967075
대중교통,관악구,삼성동,관광지,7.369596306147213e-05,7.401179001198197e-05,248,4.693548387096774
대중교통,관악구,삼성동,미술,0.001147012429759556,0.001147868088963074,260,75.17692307692307
대중교통,관악구,삼성동,스포츠관람,1.0930451109883283e-05,1.0930451109883283e-05,5,1.0
대중교통,관악구,서림동,공연,0.00043300067694183663,0.0002767001324729375,94,16.20212765957447
대중교통,관악구,서림동,관광지,7.65156735806274e-05,7.533594426916806e-05,90,6.333333333333333
대중교통,관악구,서림동,미술,0.0012461195754903942,0.0012234249756852764,94,94.63829787234043
대중교통,관악구,서림동,스포츠관람,1.0930451109883283e-05,1.0930451109883283e-05,16,1.0
대중교통,관악구,서원동,공연,0.00029628613805525916,0.00026845221856271656,61,22.229508196721312
대중교통,관악구,서원동,관광지,7.682290921467858e-05,7.70107506264175e-05,61,8.327868852459016
대중교통,관악구,서원동,미술,0.001252677960909195,0.001249282217494513,61,121.91803278688525
대중교통,관악구,서원동,스포츠관람,1.0930451109883283e-05,1.0930451109883283e-05,34,1.0
대중교통,관악구,성현동,공연,0.00038988546980704534,0.00038531462443744727,69,29.405797101449274
대중교통,관악구,성현동,관광지,8.658472069800302e-05,8.638047559674207e-05,69,9.927536231884059
대중교통,관악구,성현동,미술,0.0014143928540693387,0.0014088754521796362,69,144.66666666666666
대중교통,관악구,성현동,스포츠관람,2.1130748865967554e-05,2.067697556012956e-05,10,1.2
대중교통,관악구,신림동,공연,0.0002349898926176167,0.00023439060503341287,54,27.35185185185185
대중교통,관악구,신림동,관광지,7.749025714352878e-05,7.684285806499916e-05,54,11.296296296296296
대중교통,관악구,신림동,미술,0.001239708478755444,0.0012438719445688373,54,154.64814814814815
대중교통,관악구,신림동,스포츠관람,1.0930451109883283e-05,1.0930451109883283e-05,54,1.0
대중교통,관악구,신사동,공연,0.00016762788267152113,0.00015971974674311519,61,18.770491803278688
대중교통,관악구,신사동,관광지,7.63433795628768e-05,7.638667701268585e-05,61,11.0
대중교통,관악구,신사동,미술,0.002821696665634687,0.0011735350766988529,63,142.53968253968253
대중교통,관악구,신사동,스포츠관람,1.0930451109883283e-05,1.0930451109883283e-05,61,1.0
대중교통,관악구,신원동,공연,0.00020370956269201402,0.00020840369027676542,53,21.358490566037737
대중교통,관악구,신원동,관광지,7.594923633376064e-05,7.615722801500286e-05,53,10.018867924528301
대중교통,관악구,신원동,미술,0.0011984369235097216,0.0011966938887729378,53,130.77358490566039
대중교통,관악구,신원동,스포츠관람,1.0930451109883283e-05,1.0930451109883283e-05,46,1.0
대중교통,관악구,은천동,공연,0.0003287472351171053,0.00034222062839143515,79,29.11392405063291
대중교통,관악구,은천동,관광지,8.13305390345887e-05,8.13107735185189e-05,79,10.594936708860759
대중교통,관악구,은천동,미술,0.0013274177635707507,0.0013283644080188657,79,145.08860759493672
대중교통,관악구,은천동,스포츠관람,1.1611296666439867e-05,1.0930451109883283e-05,61,1.0655737704918034
대중교통,관악구,인헌동,공연,0.0005181638317265629,0.0005612268133707272,77,15.168831168831169
대중교통,관악구,인헌동,관광지,8.928016542045067e-05,8.90068636130621e-05,90,2.8666666666666667
대중교통,관악구,인헌동,미술,0.0015007596257175415,0.0013841268916773009,106,56.64150943396226
대중교통,관악구,조원동,공연,0.000157155878495244,0.00015768145918167278,65,19.246153846153845
대중교통,관악구,조원동,관광지,7.663564077776657e-05,7.66459333299191e-05,65,11.015384615384615
대중교통,관악구,조원동,미술,0.0011685467410005122,0.0011709730794908567,65,156.2923076923077
대중교통,관악구,조원동,스포츠관람,1.0930451109883283e-05,1.0930451109883283e-05,65,1.0
대중교통,관악구,중앙동,공연,0.00041763988415261546,0.0004191348174195593,39,31.46153846153846
대중교통,관악구,중앙동,관광지,8.355704279980996e-05,8.372514638936331e-05,39,10.179487179487179
대중교통,관악구,중앙동,미술,0.0013850937858128577,0.001394758347530572,39,144.69230769230768
대중교통,관악구,중앙동,스포츠관람,1.0930451109883283e-05,1.0930451109883283e-05,16,1.0
대중교통,관악구,청룡동,공연,0.0004329060308531024,0.00041502837195494987,119,22.30252100840336
대중교통,관악구,청룡동,관광지,7.862278484479509e-05,7.7959848590235e-05,117,7.282051282051282
대중교통,관악구,청룡동,미술,0.001314316387967241,0.00132522906849268,120,115.36666666666666
대중교통,관악구,청룡동,스포츠관람,1.0930451109883281e-05,1.0930451109883283e-05,12,1.0
대중교통,관악구,청림동,공연,0.00043860207841924133,0.0004248309745189784,28,28.75
대중교통,관악구,청림동,관광지,9.001087807011606e-05,9.061554020032308e-05,28,9.428571428571429
대중교통,관악구,청림동,미술,0.0014840540792627874,0.001475716872011099,28,145.28571428571428
대중교통,관악구,청림동,스포츠관람,3.1557933274970823e-05,3.1557933274970823e-05,4,1.0
대중교통,관악구,행운동,공연,0.0004936480195095836,0.0004979116237803314,74,26.04054054054054
대중교통,관악구,행운동,관광지,8.39906320887028e-05,8.418960389264802e-05,74,7.702702702702703
대중교통,관악구,행운동,미술,0.0014562046053663723,0.0014426063035769114,74,131.05405405405406
대중교통,광진구,광장동,공연,0.00017568183442787149,0.0001769167297850701,242,15.132231404958677
대중교통,광진구,광장동,관광지,9.148895261106181e-05,9.326760519265466e-05,242,9.293388429752065
대중교통,광진구,광장동,미술,0.001351961670097812,0.0013564016429471447,242,155.23140495867767
대중교통,광진구,광장동,스포츠관람,0.00018718626145534806,0.0001876092186294117,85,8.035294117647059
대중교통,광진구,구의1동,공연,0.0002559878786212162,0.0002525398946892076,55,24.545454545454547
대중교통,광진구,구의1동,관광지,9.739385352342576e-05,9.752578994862085e-05,55,12.10909090909091
대중교통,광진구,구의1동,미술,0.0016274391521016406,0.0014900323956057704,57,208.05263157894737
대중교통,광진구,구의1동,스포츠관람,0.0001702931635443134,0.00017467784138864616,45,8.28888888888889
대중교통,광진구,구의2동,공연,0.00019618812054215284,0.00020875470217966385,140,18.292857142857144
대중교통,광진구,구의2동,관광지,9.373830829142191e-05,9.446620783296652e-05,140,9.935714285714285
대중교통,광진구,구의2동,미술,0.0013931514747591556,0.0013673664422920887,141,171.70212765957447
대중교통,광진구,구의2동,스포츠관람,0.00015416988837247764,0.00016874391281861812,29,8.137931034482758
대중교통,광진구,구의3동,공연,0.0002262624950968046,0.00023160691179763802,99,20.828282828282827
대중교통,광진구,구의3동,관광지,9.439175107156913e-05,9.529987414452747e-05,99,11.0
대중교통,광진구,구의3동,미술,0.001458857874806572,0.0014675163992902741,99,200.44444444444446
대중교통,광진구,구의3동,스포츠관람,0.00018679677494179395,0.0001876092186294117,91,8.054945054945055
대중교통,광진구,군자동,공연,0.0003973542629618798,0.00040322888782134844,75,68.4
대중교통,광진구,군자동,관광지,0.00010099386293009389,0.00010052977256093162,75,15.933333333333334
대중교통,광진구,군자동,미술,0.0015491757803639445,0.001537654107385517,75,273.64
대중교통,광진구,군자동,스포츠관람,4.1097748677320006e-05,1.716182387511293e-05,75,2.6133333333333333
대중교통,광진구,능동,공연,0.00027395464338115464,0.0002676356360665752,111,32.13513513513514
대중교통,광진구,능동,관광지,9.992130275910852e-05,9.983667659140013e-05,111,12.054054054054054
대중교통,광진구,능동,미술,0.0014395867302388545,0.0014429525218056368,111,207.95495495495496
대중교통,광진구,능동,스포츠관람,5.481958678318652e-05,1.716182387511293e-05,57,3.1052631578947367
대중교통,광진구,자양1동,공연,0.0003016883531503901,0.0002978793161045423,57,27.57894736842105
대중교통,광진구,자양1동,관광지,9.816481531230271e-05,9.790385615194894e-05,57,12.596491228070175
대중교통,광진구,자양1동,미술,0.0016024954932042984,0.0016031157930922928,57,225.0701754385965
대중교통,광진구,자양1동,스포츠관람,0.00017833012531380565,0.00017683983295689528,57,8.701754385964913
대중교통,광진구,자양2동,공연,0.00026355045789957967,0.0002717392399723901,164,17.847560975609756
대중교통,광진구,자양2동,관광지,9.585571668499567e-05,9.615124740996646e-05,164,10.115853658536585
대중교통,광진구,자양2동,미술,0.0016100173657700154,0.0015565171864770095,166,153.95180722891567
대중교통,광진구,자양2동,스포츠관람,0.00018410331883012915,0.0001876092186294117,109,8.321100917431192
대중교통,광진구,자양3동,공연,0.0003324159984650381,0.0003378585720678941,92,26.597826086956523
대중교통,광진구,자양3동,관광지,0.00036126366888085333,0.0001006016667614255,92,11.48913043478261
대중교통,광진구,자양3동,미술,0.0019515455831242605,0.0016796349372794014,114,154.52631578947367
대중교통,광진구,자양3동,스포츠관람,0.00015205199781622724,0.00016376345995258642,63,8.222222222222221
대중교통,광진구,자양4동,공연,0.00037988375887122,0.00040918505235649827,87,35.689655172413794
대중교통,광진구,자양4동,관광지,0.00029118217677108173,0.00010265891583158255,77,12.116883116883116
대중교통,광진구,자양4동,미술,0.002605763855206929,0.0017832478578911032,117,141.23076923076923
대중교통,광진구,자양4동,스포츠관람,0.0001531732276320288,0.00016352434223794213,68,8.294117647058824
대중교통,광진구,중곡1동,공연,0.0003717718810131503,0.00039099419547182994,59,65.44067796610169
대중교통,광진구,중곡1동,관광지,0.00017670686471945871,9.687277650382867e-05,60,16.6
대중교통,광진구,중곡1동,미술,0.0015594152616893655,0.0014095364320662464,60,264.3833333333333
대중교통,광진구,중곡1동,스포츠관람,1.759340420171295e-05,1.716182387511293e-05,59,1.1016949152542372
대중교통,광진구,중곡2동,공연,0.00026975478697966376,0.00026157948157385226,53,38.58490566037736
대중교통,광진구,중곡2동,관광지,0.00018598770937263288,9.639236494010561e-05,54,13.24074074074074
대중교통,광진구,중곡2동,미술,0.0015197595308546808,0.0013674979885607923,54,224.87037037037038
대중교통,광진구,중곡2동,스포츠관람,1.716182387511293e-05,1.716182387511293e-05,37,1.0
대중교통,광진구,중곡3동,공연,0.00031691465077090934,0.0003065975564792553,57,51.80701754385965
대중교통,광진구,중곡3동,관광지,0.000406136548557831,9.091827041306435e-05,61,15.639344262295081
대중교통,광진구,중곡3동,미술,0.0018736497056928785,0.0013346938488419976,61,229.54098360655738
대중교통,광진구,중곡3동,스포츠관람,1.716182387511293e-05,1.716182387511293e-05,54,1.0
대중교통,광진구,중곡4동,공연,0.00014135811519200558,0.00011448297047426403,208,9.033653846153847
대중교통,광진구,중곡4동,관광지,7.859291363888374e-05,8.745889743437633e-05,153,6.856209150326797
대중교통,광진구,중곡4동,미술,0.0012052717912015664,0.0012201762633957105,172,102.34883720930233
대중교통,광진구,중곡4동,스포츠관람,1.716182387511293e-05,1.716182387511293e-05,20,1.0
대중교통,광진구,화양동,공연,0.0003552619480799735,0.0003611973158359838,109,43.39449541284404
대중교통,광진구,화양동,관광지,0.00023028226303060053,0.00010249497360763081,112,13.267857142857142
대중교통,광진구,화양동,미술,0.0019343938214708017,0.0016213148456748015,115,223.22608695652173
